density,avg_speed,d_density,d_speed,neighbor_density,neighbor_speed,flow_variance,label
1,1.3414,0,0.0,2,1.2158,0.0,0
1,1.0724,0,0.0,1,1.2022,0.0,0
1,1.042,0,0.0,1,1.1936,0.0,0
1,1.042,1,0.0,1,1.1936,0.0,0
1,1.2022,0,0.0,1,1.0724,0.0,0
1,1.3103,1,0.0,1,1.006,0.0,0
2,1.1385,0,0.0,0,1.1385,0.0,0
1,1.1669,-1,0.0562,1,1.0544,0.0,0
1,1.0724,0,0.0,1,1.2022,0.0,0
1,1.3569,0,0.0,0,1.3569,0.0,0
2,1.3551,1,0.0137,1,1.0627,0.0,0
2,1.2196,2,0.0,0,1.2196,0.0055,0
2,1.0613,-1,0.0148,2,1.0196,0.0,0
1,1.2898,0,-0.0982,2,1.1795,0.0,0
1,1.0627,-1,-0.153,2,1.3551,0.0,0
1,1.0544,0,-0.0542,1,1.1086,0.0,0
1,1.0021,-1,0.0335,2,1.006,0.0,0
2,1.2002,0,0.0,2,1.0613,0.0,0
1,1.3888,0,0.0,1,1.1086,0.0,0
2,1.0507,2,0.0,1,1.0727,0.0043,0
1,1.1086,1,0.0,1,1.0544,0.0,0
2,1.0196,1,0.0014,2,1.0021,0.0,0
1,1.2942,1,0.0,1,1.0573,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
2,1.1795,0,0.0,1,1.2898,0.0,0
1,1.0727,0,0.0,2,1.0507,0.0,0
1,1.0573,0,-0.2369,1,1.2942,0.0,0
1,1.006,1,0.0,1,1.0021,0.0,0
1,1.1936,1,0.0,1,1.042,0.0,0
1,1.3888,1,0.0,2,1.2196,0.0,0
2,1.1795,2,0.0,1,1.388,0.0,0
1,1.157,1,0.0,1,1.0573,0.0,0
1,1.3569,1,0.0,0,1.3569,0.0,0
2,1.0507,1,-0.022,1,1.0727,0.0002,0
1,1.042,0,0.0,1,1.1936,0.0,0
1,1.3414,1,0.0,2,1.2158,0.0,0
1,1.0724,1,0.0,1,1.2022,0.0,0
1,1.2942,0,0.0,1,1.0573,0.0,0
2,1.2196,0,0.0,1,1.3888,0.0001,0
1,1.2022,0,0.1299,1,1.0724,0.0,0
2,1.1107,1,0.0562,1,1.1086,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
2,1.2158,0,-0.1393,1,1.3414,0.0,0
3,1.0489,1,0.0293,3,1.1273,0.0,0
3,1.1273,1,0.066,3,1.0489,0.0,0
1,1.006,1,0.0,1,1.0021,0.0,0
1,1.1086,0,0.0,2,1.1107,0.0,0
1,1.0573,0,0.0,1,1.157,0.0,0
1,1.2525,1,0.0,1,1.0245,0.0,0
1,1.0021,0,-0.0038,1,1.006,0.0,0
1,1.3103,1,0.0,1,1.006,0.0,0
1,1.388,-1,0.2085,2,1.1795,0.0,0
1,1.0245,-1,-0.114,1,1.2525,0.0,0
1,1.1936,0,0.0,1,1.042,0.0,0
1,1.0727,1,0.0,2,1.0507,0.0,0
2,1.0507,0,0.0,1,1.0727,0.0005,0
1,1.3888,0,0.0,1,1.1086,0.0,0
1,1.1086,1,0.0,1,1.3888,0.0,0
2,1.2002,-1,0.0729,3,1.0366,0.0,0
1,1.0182,1,0.0,3,1.0021,0.0,0
2,1.2196,2,0.0,0,1.2196,0.0,0
1,1.0724,0,0.0,1,1.2022,0.0,0
2,1.1795,0,0.0,1,1.388,0.0,0
2,1.2158,0,0.0,1,1.3414,0.0,0
1,1.2942,1,0.0,0,1.2942,0.0,0
2,1.1071,1,0.0499,0,1.1071,0.0008,0
1,1.006,1,0.0,1,1.0021,0.0,0
1,1.3103,1,0.0,1,1.006,0.0,0
1,1.0021,0,-0.0038,1,1.006,0.0,0
3,1.0366,0,-0.0123,2,1.0182,0.0,0
1,1.0727,0,0.0,2,1.0507,0.0,0
2,1.1178,2,0.0,0,1.1178,0.0048,0
1,1.3744,1,0.0,0,1.3744,0.0,0
1,1.3569,0,0.0,0,1.3569,0.0,0
1,1.0252,1,0.0,0,1.0252,0.0,0
1,1.3414,0,0.0,2,1.2158,0.0,0
1,1.2022,0,0.0,1,1.0724,0.0,0
2,1.1107,0,0.0,0,1.1107,0.0,0
1,1.0245,1,0.0,1,1.2525,0.0,0
1,1.388,0,0.0,2,1.1795,0.0,0
1,1.2525,1,0.0,1,1.0245,0.0,0
1,1.0627,-1,-0.153,2,1.1795,0.0,0
1,1.0724,1,0.0,1,1.2022,0.0,0
1,1.2942,0,0.0,1,1.0573,0.0,0
1,1.3744,1,0.0,0,1.3744,0.0,0
2,1.004,1,-0.0019,1,1.3103,0.0,0
1,1.0131,-1,-0.0377,1,1.0884,0.0,0
1,1.2525,0,0.0,1,1.0245,0.0,0
1,1.1669,-1,0.0562,1,1.0544,0.0,0
1,1.0245,0,0.0,1,1.2525,0.0,0
3,1.0489,2,0.0307,2,1.1662,0.0,0
1,1.1086,0,0.0,1,1.0544,0.0,0
1,1.0884,0,0.0157,1,1.0131,0.0,0
2,1.1662,-1,0.1296,3,1.0489,0.0,0
1,1.3888,1,0.0,2,1.2196,0.0,0
2,1.1178,0,0.0,0,1.1178,0.0048,0
2,1.2196,0,0.0,1,1.3888,0.0,0
1,1.0496,-1,-0.1506,2,1.1662,0.0,0
1,1.0727,1,0.0,1,1.0884,0.0,0
2,1.1795,2,0.0,1,1.0627,0.0,0
1,1.0573,1,0.0,1,1.157,0.0,0
1,1.3569,1,0.0,0,1.3569,0.0,0
1,1.388,-1,0.2085,2,1.1795,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
1,1.3103,0,0.0,2,1.004,0.0,0
1,1.3414,1,0.0,1,1.3688,0.0,0
1,1.2022,1,0.0,1,1.0724,0.0,0
1,1.0544,1,0.0,1,1.1086,0.0,0
1,1.157,-1,0.0499,1,1.0573,0.0,0
1,1.3688,0,0.0275,1,1.0627,0.0,0
1,1.3103,1,0.0,1,1.388,0.0,0
2,1.1385,1,-0.114,0,1.1385,0.0002,0
2,1.1071,1,0.0499,0,1.1071,0.0001,0
3,1.0501,0,0.0012,3,1.1273,0.0,0
2,1.1107,1,0.0562,0,1.1107,0.0,0
1,1.3888,0,0.0,2,1.1086,0.0,0
1,1.042,-1,-0.0758,1,1.1936,0.0,0
2,1.2158,1,-0.153,1,1.3414,0.0,0
1,1.006,1,0.0,1,1.0021,0.0,0
2,1.0507,1,-0.0377,1,1.0727,0.0011,0
2,1.2196,0,0.0,1,1.3888,0.0,0
3,1.1273,1,-0.0389,3,1.0501,0.0,0
1,1.388,0,0.0,2,1.1795,0.0,0
2,1.1795,0,0.0,1,1.388,0.0,0
1,1.0252,1,0.0,0,1.0252,0.0,0
1,1.0021,-1,-0.0019,1,1.006,0.0,0
1,1.1086,1,0.0,1,1.3888,0.0,0
1,1.2942,1,0.0,0,1.2942,0.0,0
1,1.3569,0,0.0,0,1.3569,0.0,0
1,1.0727,0,0.0,2,1.0507,0.0,0
2,1.1373,1,0.0649,0,1.1373,0.0057,0
1,1.3744,0,0.0,0,1.3744,0.0,0
1,1.1936,1,0.0,1,1.042,0.0,0
1,1.3414,0,0.0,2,1.2158,0.0,0
2,1.1178,1,-0.0758,0,1.1178,0.0006,0
1,1.0627,-1,-0.153,1,1.3688,0.0,0
3,1.249,1,0.0695,0,1.249,0.0,0
2,1.1524,-1,0.0251,2,1.0317,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
2,1.0805,1,0.0078,1,1.0131,0.0025,0
1,1.0544,1,0.0,1,1.1086,0.0,0
2,1.2196,2,0.0,1,1.3888,0.0,0
1,1.1086,0,0.0,1,1.0544,0.0,0
2,1.1373,0,0.0,0,1.1373,0.0463,0
1,1.3888,-1,0.1692,2,1.2196,0.0,0
2,1.0317,-1,-0.0184,2,0.9692,0.0,0
1,1.006,1,0.0,1,1.0021,0.0,0
1,1.0131,-1,-0.0377,2,1.0805,0.0,0
1,1.3569,1,0.0,0,1.3569,0.0,0
1,1.3414,1,0.0,1,1.3688,0.0,0
1,0.9923,1,0.0,2,0.9692,0.0,0
1,1.3744,1,0.0,0,1.3744,0.0,0
1,1.0245,-1,-0.114,1,1.2525,0.0,0
1,1.1669,-1,0.0562,1,1.0544,0.0,0
1,1.2942,0,0.0,1,1.0573,0.0,0
1,1.2525,1,0.0,1,1.0245,0.0,0
1,1.3103,0,0.0,1,1.006,0.0,0
1,1.0573,1,0.0,1,1.157,0.0,0
1,1.0021,0,-0.0038,1,0.9923,0.0,0
1,0.9692,1,0.0,2,0.9923,0.0,0
1,1.3688,0,0.0275,1,1.0627,0.0,0
1,1.157,-1,0.0499,1,1.0573,0.0,0
1,1.0727,1,0.0,2,1.0507,0.0,0
3,1.0501,2,0.0578,2,1.179,0.0,0
1,1.2525,0,0.0,1,1.0245,0.0,0
1,1.0573,0,0.0,1,1.157,0.0,0
1,1.3744,0,0.0,0,1.3744,0.0,0
1,1.3103,1,0.0,1,1.388,0.0,0
1,1.0245,1,0.0,1,1.2525,0.0,0
2,1.1795,2,0.0,1,1.388,0.0,0
1,1.388,-2,0.139,2,1.1795,0.0,0
1,1.042,-1,-0.0758,1,1.1936,0.0,0
1,1.1086,1,0.0,1,1.3888,0.0,0
2,1.179,0,0.1472,3,1.0496,0.0,0
1,1.2942,1,0.0,1,1.0496,0.0,0
1,1.3888,0,0.0,2,1.1086,0.0,0
2,1.004,1,-0.0019,0,1.004,0.0,0
1,1.2022,-1,0.0649,1,1.0724,0.0,0
1,1.157,0,0.0,1,1.0573,0.0,0
1,1.0678,1,0.0,0,1.0678,0.0,0
2,1.2196,0,0.0,1,1.3888,0.0,0
2,1.1107,1,0.0562,0,1.1107,0.0,0
2,1.2158,1,-0.153,1,1.3414,0.0,0
2,1.0507,0,-0.0298,1,1.0727,0.0074,0
1,1.0724,1,0.0,1,1.2022,0.0,0
1,1.3414,0,0.0,2,1.2158,0.0,0
1,1.3569,1,0.0,0,1.3569,0.0,0
1,1.0252,1,0.0,0,1.0252,0.0,0
1,1.1936,1,0.0,1,1.042,0.0,0
1,1.0496,-1,-0.1028,2,1.179,0.0,0
1,1.3103,0,0.0,1,1.006,0.0,0
2,1.1071,1,0.0499,0,1.1071,0.0,0
3,1.249,1,0.0695,0,1.249,0.0,0
1,1.3569,1,0.0,0,1.3569,0.0,0
2,1.1373,1,0.0649,0,1.1373,0.0007,0
1,1.3414,1,0.0,1,1.3688,0.0,0
1,1.3688,0,0.0275,1,1.0627,0.0,0
2,1.1178,1,-0.0758,0,1.1178,0.0001,0
1,1.3888,-1,0.1692,2,1.2196,0.0,0
1,1.0245,0,-0.2281,1,1.2525,0.0,0
1,1.1669,-1,0.0562,1,1.0544,0.0,0
2,1.0661,-1,0.016,2,0.9816,0.0,0
1,1.0544,1,0.0,1,1.1086,0.0,0
1,0.9816,1,0.0,2,0.9923,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
1,1.0727,0,0.0,2,1.0507,0.0,0
1,1.2942,0,0.0,0,1.2942,0.0,0
2,1.2196,2,0.0,1,1.3888,0.0,0
1,1.2525,1,0.0,1,1.0245,0.0,0
1,1.006,1,0.0,1,1.0021,0.0,0
1,1.0627,-1,-0.153,1,1.3688,0.0,0
1,1.3744,1,0.0,0,1.3744,0.0,0
2,1.0507,0,0.0,1,1.0727,0.0001,0
2,1.2002,0,0.0212,2,0.9816,0.0,0
1,1.1086,0,0.0,1,1.0544,0.0,0
1,0.9923,1,0.0,2,0.9816,0.0,0
1,1.0021,-1,-0.0019,1,0.9923,0.0,0
1,1.0678,0,0.0,0,1.0678,0.0,0
1,1.2022,-1,0.0649,1,1.0724,0.0,0
1,1.1086,0,0.0,2,1.1107,0.0,0
1,1.0627,0,0.0,2,1.1795,0.0,0
1,1.0496,-1,-0.1506,2,1.1662,0.0,0
1,1.0573,1,0.0,1,1.157,0.0,0
1,1.0131,-1,-0.0377,1,1.0884,0.0,0
1,1.0884,0,0.0157,1,1.0131,0.0,0
3,1.023,2,0.0306,2,1.1662,0.0,0
1,1.3414,0,0.0,1,1.3688,0.0,0
2,1.1795,2,0.0,1,1.0627,0.0,0
1,1.0678,1,0.0,0,1.0678,0.0,0
1,1.0245,0,0.0,0,1.0245,0.0,0
2,1.1662,0,0.1001,3,1.023,0.0,0
1,1.3744,0,0.0,0,1.3744,0.0,0
1,1.3569,1,0.0,0,1.3569,0.0,0
1,1.3688,0,0.0,1,1.0627,0.0,0
2,1.1107,1,0.0562,1,1.1086,0.0,0
1,1.223,1,0.0,0,1.223,0.0,0
1,1.388,-2,0.139,2,1.1795,0.0,0
1,1.0724,1,0.0,1,1.2022,0.0,0
1,1.3103,1,0.0,1,1.388,0.0,0
1,1.157,-1,0.0499,1,1.0573,0.0,0
2,1.2196,0,0.0,1,1.3888,0.0,0
2,1.004,1,-0.0019,0,1.004,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
1,1.0727,1,0.0,1,1.0884,0.0,0
1,1.1936,1,0.0,1,1.042,0.0,0
1,1.3888,0,0.0,2,1.2196,0.0,0
1,1.042,-1,-0.0758,1,1.1936,0.0,0
1,1.2525,1,0.0,0,1.2525,0.0,0
1,1.2942,1,0.0,1,1.0496,0.0,0
1,0.9561,-1,-0.2101,2,1.0496,0.0,0
2,1.1107,0,0.0,0,1.1107,0.0002,0
1,1.1086,1,0.0,0,1.1086,0.0,0
2,1.0805,1,0.0078,1,1.0131,0.1476,0
1,1.0252,1,0.0,0,1.0252,0.0,0
1,1.3688,0,0.0275,1,1.0627,0.0,0
2,1.0647,2,0.0,2,0.9561,0.0,0
1,1.223,1,0.0,0,1.223,0.0,0
2,1.2866,0,0.067,1,1.2547,0.0,0
1,1.0627,0,-0.3061,1,1.3688,0.0,0
1,1.2942,0,0.0,0,1.2942,0.0,0
2,1.1071,1,0.0499,0,1.1071,0.0,0
1,1.3684,1,0.0,1,1.0678,0.0,0
1,1.0678,0,0.0,1,1.3684,0.0,0
2,1.1178,1,-0.0758,0,1.1178,0.0,0
3,1.249,1,0.0695,0,1.249,0.0,0
1,1.0724,1,0.0,1,1.2022,0.0,0
2,1.004,0,0.0,0,1.004,0.0,0
1,1.2525,0,0.0,0,1.2525,0.0,0
1,1.3569,0,0.0,0,1.3569,0.0,0
2,1.1252,-1,0.1022,2,0.9561,0.0,0
1,1.2547,1,0.0,2,1.2866,0.0,0
1,1.3414,1,0.0,1,1.3688,0.0,0
1,1.2022,0,0.1299,1,1.0724,0.0,0
1,1.0496,1,0.0,2,0.9561,0.0,0
1,1.0131,0,-0.0753,2,1.0805,0.0,0
1,1.3744,1,0.0,0,1.3744,0.0,0
1,1.3103,0,0.0,0,1.3103,0.0,0
1,1.0245,0,0.0,0,1.0245,0.0,0
1,1.0627,0,0.0,0,1.0627,0.0,0
1,1.0021,-1,-0.0019,3,1.006,0.0,0
2,1.1178,0,0.0,0,1.1178,0.0,0
1,1.2525,0,0.0,1,1.0245,0.0,0
1,1.0131,0,0.0,2,1.0805,0.0,0
1,1.3414,1,0.0,1,1.3688,0.0,0
2,1.2196,1,-0.0351,1,1.3888,0.0,0
2,1.0738,0,-0.0514,3,1.023,0.0,0
1,1.3888,-1,0.1022,2,1.2196,0.0,0
3,1.249,0,-0.0,1,1.3103,0.0,0
1,1.2942,0,0.0,0,1.2942,0.0,0
1,1.119,1,0.0,0,1.119,0.0,0
1,1.2022,0,0.1299,1,1.0724,0.0,0
1,1.1086,0,0.0,2,1.1107,0.0,0
1,1.3103,1,0.0,3,1.249,0.0,0
2,1.1071,0,0.0,0,1.1071,0.0,0
1,1.0724,1,0.0,1,1.2022,0.0,0
2,1.0805,0,0.0,1,1.0131,0.0859,0
1,1.3569,0,0.0,0,1.3569,0.0,0
1,1.3744,0,0.0,0,1.3744,0.0,0
2,1.1107,2,0.0,1,1.1086,0.0002,0
1,1.0496,0,0.0935,2,1.0738,0.0,0
1,1.223,0,0.0,0,1.223,0.0,0
1,1.006,1,0.0,1,1.0021,0.0,0
1,1.3688,0,0.0275,1,1.3414,0.0,0
3,1.023,3,0.0,2,1.0021,0.0,0
1,1.0678,1,0.0,0,1.0678,0.0,0
1,1.3684,0,0.0,0,1.3684,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
1,1.0245,1,0.0,1,1.2525,0.0,0
2,1.004,1,-0.0019,0,1.004,0.0,0
1,1.0627,0,0.0,3,1.249,0.0,0
1,1.2525,1,0.0,0,1.2525,0.0,0
3,1.276,1,0.0564,0,1.276,0.0,0
2,1.1373,1,0.0649,0,1.1373,0.0,0
1,1.2942,1,0.0,0,1.2942,0.0,0
1,1.3569,1,0.0,0,1.3569,0.0,0
2,1.1107,0,0.0,0,1.1107,0.0,0
1,1.3103,0,0.0,0,1.3103,0.0,0
1,1.3744,1,0.0,0,1.3744,0.0,0
1,1.3688,0,0.0,1,1.3414,0.0,0
2,1.0997,1,-0.0193,0,1.0997,0.0363,0
1,1.0678,0,0.0,1,1.3684,0.0,0
2,1.0507,0,-0.0298,1,1.0727,0.1947,0
1,1.3414,1,0.0,1,1.3688,0.0,0
1,1.0727,1,0.0,2,1.0507,0.0,0
4,1.0796,1,0.0566,2,1.0284,0.0,0
1,1.223,1,0.0,0,1.223,0.0,0
3,1.249,3,0.0,1,1.0627,0.0,0
1,1.1936,1,0.0,1,1.042,0.0,0
1,1.3684,1,0.0,1,1.0678,0.0,0
1,1.0252,1,0.0,0,1.0252,0.0,0
1,1.0245,0,0.0,0,1.0245,0.0,0
1,1.0573,1,0.0,1,1.157,0.0,0
1,1.1086,1,0.0,0,1.1086,0.0,0
1,1.157,-1,0.0499,1,1.0573,0.0,0
2,1.0284,0,-0.0454,4,1.0796,0.0,0
1,1.042,-1,-0.0758,1,1.1936,0.0,0
1,1.3744,1,0.0,0,1.3744,0.0,0
2,1.0933,-2,0.0138,2,0.9561,0.0,0
1,1.3888,-2,0.1128,2,1.2196,0.0,0
2,1.004,0,0.0,2,1.0647,0.0,0
1,1.2022,-1,0.0649,1,1.0724,0.0,0
2,1.2181,1,0.1503,0,1.2181,0.0069,0
2,1.2196,2,0.0,1,1.3888,0.0,0
2,1.1071,1,0.0499,0,1.1071,0.0,0
3,1.249,0,0.0,1,1.3103,0.0,0
1,1.3414,1,0.0,1,1.3569,0.0,0
2,1.1107,0,0.0,0,1.1107,0.0258,0
1,1.3688,0,0.0275,1,1.3414,0.0,0
1,1.0245,1,0.0,1,1.2525,0.0,0
1,1.0724,1,0.0,1,1.2022,0.0,0
1,1.2525,0,0.0,1,1.0245,0.0,0
1,0.9561,1,0.0,2,1.0496,0.0,0
2,1.0647,2,0.0,2,1.004,0.0,0
1,1.0727,0,0.0,2,1.0507,0.0,0
1,1.3569,0,0.0,1,1.3414,0.0,0
2,1.0507,0,0.0,1,1.0727,0.0157,0
1,1.1086,0,0.0,0,1.1086,0.0,0
2,1.1178,1,-0.0758,0,1.1178,0.0,0
1,1.2942,0,0.0,0,1.2942,0.0,0
1,1.3103,1,0.0,3,1.249,0.0,0
1,1.223,0,0.0,0,1.223,0.0,0
2,1.0997,2,0.0,0,1.0997,0.0002,0
1,1.0496,-1,0.0212,2,0.9561,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
1,1.0627,1,0.0,0,1.0627,0.0,0
1,1.0496,0,0.0935,2,1.1377,0.0,0
2,1.1107,2,0.0,0,1.1107,0.0034,0
1,1.0884,0,0.0157,1,1.0131,0.0,0
3,1.249,3,0.0,1,1.0627,0.0,0
1,1.1086,1,0.0,0,1.1086,0.0,0
1,1.3569,1,0.0,0,1.3569,0.0,0
1,1.157,-1,0.0499,1,1.0573,0.0,0
1,1.0627,0,0.0,3,1.249,0.0,0
1,1.223,1,0.0,0,1.223,0.0,0
1,1.042,-1,-0.0758,1,1.1936,0.0,0
1,1.006,1,0.0,1,1.0021,0.0,0
1,1.3684,-1,0.1503,1,1.0678,0.0,0
3,1.276,1,0.0564,0,1.276,0.0,0
1,1.0573,1,0.0,1,1.157,0.0,0
1,1.3103,0,0.0,0,1.3103,0.0,0
1,1.3688,0,0.0,1,1.3414,0.0,0
2,1.0997,0,0.0,0,1.0997,0.0001,0
2,1.1373,1,0.0649,0,1.1373,0.0,0
1,1.0021,-1,-0.0019,3,1.006,0.0,0
3,1.0328,1,-0.0318,2,1.0021,0.0,0
1,1.1649,1,0.0,0,1.1649,0.0,0
1,1.3744,0,0.0,0,1.3744,0.0,0
1,1.1936,1,0.0,1,1.042,0.0,0
1,1.0245,0,0.0,0,1.0245,0.0,0
1,1.0678,1,0.0,1,1.3684,0.0,0
1,1.2942,1,0.0,1,1.0496,0.0,0
2,1.1377,0,0.0444,3,1.0328,0.0,0
1,1.0727,1,0.0,1,1.0884,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
1,1.3414,0,0.0,1,1.3688,0.0,0
1,1.2525,1,0.0,0,1.2525,0.0,0
1,1.0131,-1,-0.0377,1,1.0884,0.0,0
2,1.2196,2,0.0,1,1.3888,0.0,0
2,1.0507,1,-0.0377,1,1.0727,0.0,0
1,1.3569,0,0.0,0,1.3569,0.0,0
1,1.2525,0,0.0,0,1.2525,0.0,0
2,1.0028,0,-0.1348,4,1.0725,0.0,0
2,1.1107,0,0.0,0,1.1107,0.0008,0
1,1.1649,0,0.0,1,1.3303,0.0,0
2,1.004,1,-0.0019,0,1.004,0.0,0
2,1.3551,1,0.0137,0,1.3551,0.0,0
1,1.3103,0,0.0,0,1.3103,0.0,0
1,1.0727,0,0.0,2,1.0507,0.0,0
4,1.0725,1,0.0397,2,1.0028,0.0,0
2,1.1373,0,0.0,0,1.1373,0.0,0
1,1.042,0,-0.1516,1,1.1936,0.0,0
1,1.2942,0,0.0,0,1.2942,0.0,0
3,1.249,0,-0.0,0,1.249,0.0,0
1,1.0252,1,0.0,0,1.0252,0.0,0
1,1.0245,0,0.0,0,1.0245,0.0,0
1,1.223,0,0.0,0,1.223,0.0,0
1,1.119,1,0.0,1,1.0804,0.0,0
1,1.0804,-1,-0.0193,1,1.119,0.0,0
1,1.3303,1,0.0,1,1.1649,0.0,0
2,1.1071,1,0.0499,0,1.1071,0.0,0
2,1.2181,1,0.1503,0,1.2181,0.0002,0
1,1.1936,1,0.0,1,1.042,0.0,0
1,1.1086,0,0.0,0,1.1086,0.0,0
1,1.3744,1,0.0,0,1.3744,0.0,0
1,1.0627,1,0.0,0,1.0627,0.0,0
1,1.3888,-2,0.1128,2,1.2196,0.0,0
3,1.0474,-1,-0.0251,2,1.0496,0.0,0
2,1.1373,2,0.0,0,1.1373,0.0,0
3,1.276,1,0.0564,0,1.276,0.0,0
1,1.3414,1,0.0,1,1.3688,0.0,0
2,1.0997,1,-0.0193,0,1.0997,0.0,0
1,1.0496,-1,0.0468,3,1.0474,0.0,0
2,1.0517,2,0.0,3,1.004,0.0,0
1,1.3684,-1,0.1503,1,1.0678,0.0,0
1,1.042,0,0.0,1,1.1936,0.0,0
2,1.004,0,0.0,2,1.0517,0.0,0
1,1.0131,-1,-0.0377,2,1.0805,0.0,0
1,1.0627,1,0.0,1,1.388,0.0,0
1,1.3688,-1,0.0137,1,1.3414,0.0,0
2,1.1071,0,0.0,0,1.1071,0.0,0
1,1.223,0,0.0,0,1.223,0.0,0
2,1.2476,1,0.0827,0,1.2476,0.001,0
1,1.1086,0,0.0,2,1.1669,0.0,0
1,1.1669,1,0.0,1,1.0544,0.0,0
1,1.1936,0,0.0,1,1.042,0.0,0
1,1.0544,-1,-0.0562,1,1.1669,0.0,0
1,1.388,1,0.0,2,1.0627,0.0,0
1,1.3103,1,0.0,0,1.3103,0.0,0
1,1.2525,1,0.0,0,1.2525,0.0,0
2,1.1795,2,0.0,1,1.1086,0.0,0
1,1.3744,0,0.0,0,1.3744,0.0,0
2,1.0805,1,0.0078,1,1.0131,0.002,0
1,1.0245,1,0.0,0,1.0245,0.0,0
1,1.0678,1,0.0,1,1.3684,0.0,0
1,1.3569,1,0.0,0,1.3569,0.0,0
1,1.2942,1,0.0,1,1.0496,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
3,1.249,2,-0.139,0,1.249,0.0,0
1,1.0021,-1,-0.0019,4,1.006,0.0,0
4,1.0799,2,0.0282,2,1.0021,0.0,0
1,1.0252,1,0.0,0,1.0252,0.0,0
1,1.0573,1,0.0,1,1.157,0.0,0
1,1.157,-1,0.0499,1,1.0573,0.0,0
2,1.1373,0,0.0,0,1.1373,0.0,0
1,1.1649,1,0.0,1,1.3303,0.0,0
1,1.3303,-1,0.0827,1,1.1649,0.0,0
2,1.0997,0,0.0,1,1.2233,0.0,0
2,1.0284,-1,-0.0191,4,1.0799,0.0,0
1,1.006,1,0.0,1,1.0021,0.0,0
2,1.2181,1,0.1503,0,1.2181,0.0,0
1,1.223,1,0.0,0,1.223,0.0,0
1,1.2233,1,0.0,2,1.0997,0.0,0
1,1.0245,0,0.0,0,1.0245,0.0,0
2,1.3551,1,0.0137,0,1.3551,0.0,0
2,1.1178,1,-0.0758,0,1.1178,0.0275,0
1,1.3744,1,0.0,0,1.3744,0.0,0
2,1.2866,-1,0.0106,1,1.2547,0.0,0
1,1.2942,1,0.0,0,1.2942,0.0,0
1,1.0727,1,0.0,1,1.0884,0.0,0
1,1.0131,0,0.0,1,1.0884,0.0,0
1,1.1086,1,0.0,0,1.1086,0.0,0
2,1.1107,1,-0.0562,0,1.1107,0.0001,0
1,1.0627,1,0.0,0,1.0627,0.0,0
1,1.3569,0,0.0,0,1.3569,0.0,0
1,1.2547,1,0.0,2,1.2866,0.0,0
1,1.0884,-1,0.0078,1,1.0131,0.0,0
1,1.3103,0,0.0,0,1.3103,0.0,0
1,1.2525,1,0.0,0,1.2525,0.0,0
2,1.0156,0,-0.0128,3,1.051,0.0,0
3,1.276,2,0.0213,0,1.276,0.0,0
3,1.051,-1,-0.0289,2,1.0156,0.0,0
1,1.2942,1,0.0,2,1.0156,0.0,0
1,1.1936,1,0.0,1,1.042,0.0,0
1,1.2525,1,0.0,0,1.2525,0.0,0
3,1.2163,3,0.0,1,1.0627,0.0,0
2,1.1373,2,0.0,0,1.1373,0.0,0
1,1.119,1,0.0,1,1.0804,0.0,0
2,1.2476,1,0.0827,0,1.2476,0.0363,0
1,1.3684,-1,0.1503,1,1.0678,0.0,0
1,1.0727,0,0.0,2,1.0507,0.0,0
1,1.3744,0,0.0,0,1.3744,0.0,0
1,1.137,0,0.1348,3,0.9686,0.0,0
1,1.042,-1,-0.0758,1,1.1936,0.0,0
2,0.9686,1,-0.0374,1,1.137,0.0,0
1,1.0252,0,0.0,0,1.0252,0.0,0
2,1.1107,0,0.0,0,1.1107,0.0001,0
1,1.0245,1,0.0,0,1.0245,0.0,0
2,1.0507,1,-0.0377,1,1.0727,0.0049,0
1,1.3688,-1,0.0137,1,1.3414,0.0,0
1,1.2233,0,0.0,1,1.0804,0.0,0
2,1.1071,1,0.0499,0,1.1071,0.0,0
1,1.0678,1,0.0,1,1.3684,0.0,0
1,1.0627,0,0.0,3,1.2163,0.0,0
1,1.3569,1,0.0,0,1.3569,0.0,0
1,1.0804,-1,-0.0193,1,1.119,0.0,0
1,1.3103,1,0.0,0,1.3103,0.0,0
1,1.1086,0,0.0,3,1.2163,0.0,0
1,1.3414,1,0.0,1,1.3688,0.0,0
1,1.223,0,0.0,0,1.223,0.0,0
2,1.2866,-1,0.0106,1,1.2547,0.0,0
2,1.1107,2,0.0,0,1.1107,0.0,0
1,1.1086,1,0.0,2,1.0627,0.0,0
1,1.3744,1,0.0,0,1.3744,0.0,0
1,1.2898,1,0.0,2,1.0627,0.0,0
2,1.3551,1,0.0137,0,1.3551,0.0,0
1,1.3103,0,0.0,0,1.3103,0.0,0
3,1.1176,2,-0.0194,2,0.9884,0.0,0
2,1.1719,0,0.1563,2,0.9884,0.0,0
